metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.568400,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,102.842000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,1.332100,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1104.768500,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1106.190500,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397058,104.435800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397058,1.070300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397058,1.004900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.083100,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,103.050300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,1.302400,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.355200,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1106.480000,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397058,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397058,104.114900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397058,0.990600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397058,0.990600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397058,102.949800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397058,1.165100,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397058,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397058,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397058,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397058,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397058,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397058,1105.522400,,,,,,,,,default,,,,,,,
iterations,1749397058,1.000000,,,,,,,,,default,,,,,,,
vus,1749397059,22.000000,,,,,,,,,,,,,,,,
vus_max,1749397059,50.000000,,,,,,,,,,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1106.602600,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397059,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397059,104.597800,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397059,0.326300,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397059,0.326300,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397059,0.554400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397059,102.689900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397059,1.353500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397059,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397059,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397059,104.780400,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397059,0.878500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397059,0.374000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397059,0.504500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397059,103.108700,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397059,1.167200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397059,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1105.845900,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397059,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397059,103.103300,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397059,0.360000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397059,0.159600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397059,101.828700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397059,1.274600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397059,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1104.980200,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397059,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397059,103.853600,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397059,0.571700,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397059,0.571700,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397059,102.538000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397059,1.315600,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397059,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1105.766400,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1105.403500,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397059,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397059,104.110200,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397059,0.943300,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397059,0.943300,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397059,103.215400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397059,0.894800,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397059,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397059,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1106.013000,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1106.164300,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1107.067300,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1105.385100,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1105.975900,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1106.573400,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1108.017200,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1107.608500,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1105.063700,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1106.633200,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397059,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397059,387.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397059,1106.824800,,,,,,,,,default,,,,,,,
iterations,1749397059,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397059,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397059,103.020500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397059,0.588900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397059,0.588900,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397059,101.961800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397059,1.058700,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397059,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
